1776563656,chronyd,5.5703125
1776563686,chronyd,5.5703125
1776563716,chronyd,5.5703125
1776563746,chronyd,5.5703125
1776563776,chronyd,5.5703125
1776563806,chronyd,5.5703125
1776563836,chronyd,5.5703125
1776563866,chronyd,5.5703125
1776563896,chronyd,5.5703125
1776563926,chronyd,5.5703125
1776563956,chronyd,5.5703125
1776563986,chronyd,5.5703125
1776564016,chronyd,5.5703125
1776564046,chronyd,5.5703125
1776564076,chronyd,5.5703125
1776564106,chronyd,5.5703125
1776564136,chronyd,5.5703125
1776564166,chronyd,5.5703125
1776564196,chronyd,5.5703125
1776564226,chronyd,5.5703125
1776564256,chronyd,5.5703125
1776564286,chronyd,5.5703125
1776564316,chronyd,5.5703125
1776564346,chronyd,5.5703125
1776564376,chronyd,5.5703125
1776564406,chronyd,5.5703125
1776564436,chronyd,5.5703125
1776564466,chronyd,5.5703125
1776564496,chronyd,5.5703125
1776564526,chronyd,5.5703125
1776564556,chronyd,5.5703125
1776564586,chronyd,5.5703125
1776564616,chronyd,5.5703125
1776564646,chronyd,5.5703125
1776564676,chronyd,5.5703125
1776564706,chronyd,5.5703125
1776564736,chronyd,5.5703125
1776564766,chronyd,5.5703125
1776564796,chronyd,5.5703125
1776564826,chronyd,5.5703125
1776564856,chronyd,5.5703125
1776564886,chronyd,5.5703125
1776564916,chronyd,5.5703125
1776564946,chronyd,5.5703125
1776564976,chronyd,5.5703125
1776565006,chronyd,5.5703125
1776565036,chronyd,5.5703125
1776565066,chronyd,5.5703125
1776565096,chronyd,5.5703125
1776565126,chronyd,5.5703125
1776565156,chronyd,5.5703125
1776565186,chronyd,5.5703125
1776565216,chronyd,5.5703125
1776565246,chronyd,5.5703125
1776565276,chronyd,5.5703125
1776565306,chronyd,5.5703125
1776565336,chronyd,5.5703125
1776565366,chronyd,5.5703125
1776565396,chronyd,5.5703125
1776565426,chronyd,5.5703125
1776565456,chronyd,5.5703125
1776565486,chronyd,5.5703125
1776565516,chronyd,5.5703125
1776565546,chronyd,5.5703125
1776565576,chronyd,5.5703125
1776565606,chronyd,5.5703125
1776565636,chronyd,5.5703125
1776565666,chronyd,5.5703125
1776565696,chronyd,5.5703125
1776565726,chronyd,5.5703125
1776565756,chronyd,5.5703125
1776565786,chronyd,5.5703125
1776565816,chronyd,5.5703125
1776565846,chronyd,5.5703125
1776565876,chronyd,5.5703125
1776565906,chronyd,5.5703125
1776565936,chronyd,5.5703125
1776565966,chronyd,5.5703125
1776565996,chronyd,5.5703125
1776566026,chronyd,5.5703125
1776566056,chronyd,5.5703125
1776566086,chronyd,5.5703125
1776566116,chronyd,5.5703125
1776566146,chronyd,5.5703125
1776566176,chronyd,5.5703125
1776566206,chronyd,5.5703125
1776566236,chronyd,5.5703125
1776566266,chronyd,5.5703125
1776566296,chronyd,5.5703125
1776566326,chronyd,5.5703125
1776566356,chronyd,5.5703125
1776566386,chronyd,5.5703125
1776566416,chronyd,5.5703125
1776566446,chronyd,5.5703125
1776566476,chronyd,5.5703125
1776566506,chronyd,5.5703125
1776566536,chronyd,5.5703125
1776566566,chronyd,5.5703125
1776566596,chronyd,5.5703125
1776566626,chronyd,5.5703125
1776566656,chronyd,5.5703125
1776566686,chronyd,5.5703125
1776566716,chronyd,5.5703125
1776566746,chronyd,5.5703125
1776566776,chronyd,5.5703125
1776566806,chronyd,5.5703125
1776566836,chronyd,5.5703125
1776566866,chronyd,5.5703125
1776566896,chronyd,5.5703125
1776566926,chronyd,5.5703125
1776566956,chronyd,5.5703125
1776566986,chronyd,5.5703125
1776567016,chronyd,5.5703125
1776567046,chronyd,5.5703125
1776567076,chronyd,5.5703125
